Country Name,Country Code,Indicator Name,Indicator Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Virgin Islands (U.S.),VIR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,60.0379982,59.87900162,59.5530014,59.45000076,59.44100189,59.3030014,59.2140007,59.19300079,58.92900085,58.71300125,58.66400146,58.54899979,58.43899918,58.38399887,58.38100052,58.38299942,58.36000061,58.08300018,57.1780014,56.76800156,56.29899979,55.68399811,55.22000122,54.95100021,54.72399902,54.60400009,54.57899857,54.39699936,54.19599915
Vietnam,VNM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,75.66300201,75.60299683,75.62200165,75.50099945,75.3710022,75.2539978,74.4260025,74.8239975,74.77400208,74.74700165,74.31700134,74.7559967,74.58899689,74.58200073,74.42199707,74.3789978,74.39600372,74.08300018,74.56500244,75.33799744,75.64800262,75.85600281,76.59899902,76.81800079,76.39800262,75.95700073,76.03500366,75.96099854,75.82800293
Vanuatu,VUT,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,66.14199829,66.08899689,65.99700165,65.64600372,65.6760025,65.58399963,65.35600281,65.19499969,65.15100098,65.03399658,65.34999847,65.71199799,65.71299744,65.93499756,65.98799896,66.02300262,66.26399994,66.45200348,66.31700134,66.38999939,66.26599884,66.14499664,66.17299652,66.26300049,66.68099976,66.49700165,66.65100098,66.71099854,66.76599884
World,WLD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,62.60925592,62.49516269,62.12648172,61.9659603,61.74169984,61.54848618,61.44845219,61.23033151,61.12212504,61.07220976,60.76996068,60.3959932,60.12983969,60.15508999,60.13585444,60.09118398,60.09701174,59.85155738,59.16805895,58.91792747,58.76818227,58.62415342,58.53549044,58.51432441,58.43696408,58.34725405,58.43039493,58.32026934,58.14600582
Samoa,WSM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,33.50799942,33.71500015,33.58300018,33.77299881,33.35300064,33.07699966,33.14500046,33.09799957,32.93600082,32.52099991,32.14699936,31.93700027,31.72800064,31.49699974,31.24699974,31.19000053,30.89599991,30.8029995,30.86000061,30.76300049,30.37100029,29.33699989,29.40099907,29.32999992,29.23200035,28.87999916,28.84499931,28.75499916,28.59799957
Kosovo,XKX,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,40.9129982,41.13600159,41.32300186,41.40800095,41.63899994,41.74000168,41.75299835,41.61299896,41.52099991,40.74100113,39.92499924,39.07300186,38.41500092,37.81000137,37.24700165,36.76900101,36.35300064,35.86299896,34.95899963,34.42599869,33.69400024,33.03900146,32.43000031,31.97699928,32.31600189,33.0019989,33.4620018,33.52000046,33.52299881
South Africa,ZAF,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,39.26499939,39.20100021,38.87400055,38.9129982,39.02899933,38.96699905,39.01699829,39.18299866,39.04299927,39.14799881,38.82300186,37.31700134,36.74900055,37.17900085,38.54499817,39.68799973,40.18799973,43.26399994,41.2879982,39.43199921,39.4109993,39.63700104,40.14599991,40.12799835,40.90200043,40.18899918,40.40000153,40.56299973,40.31399918
Zambia,ZMB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,64.63300323,64.30599976,63.87799835,65.25,66.25299835,67.26599884,68.42900085,69.8710022,69.33699799,69.12400055,68.47899628,67.97899628,67.73600006,67.39900208,66.89800262,69.11299896,70.57499695,71.63300323,68.97799683,66.43000031,68.16100311,69.36000061,69.38999939,69.4469986,69.6309967,69.68199921,69.79599762,69.76599884,69.79799652
Zimbabwe,ZWE,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,77.95600128,77.95300293,77.61699677,77.4260025,76.82900238,76.14600372,75.4980011,74.83699799,73.88400269,74.83499908,75.83699799,76.70200348,77.70999908,78.77899933,78.85099792,79.07800293,79.04799652,78.85500336,78.41799927,78.38899994,78.29199982,78.19400024,78.30599976,78.51499939,78.68599701,78.95999908,79.28700256,79.43900299,79.56600189
